#SNe Lensing
#Solid blue line in Fig. 3 of https://arxiv.org/abs/1712.02240
0.0019320537825058947 1.065501319706492
0.002888242100018022 0.9938699464691946
0.009682048046719408 0.48814356786531576
0.02938094789994651 0.4186601772659462
0.09790554343369483 0.41872903151769614
1.013242861685382 0.38514300758071807
9.311847136221644 0.41688211747075377
10555.675973598054 0.41728444231431294
